seed,horizon,budget,exploration_param,gamma,steps
4839636,14,316228,8,0.9,42
4839636,30,10000,2,0.9,27
4839636,38,398107,2,0.95,68
4839636,38,158489,256,0.9,11
4839636,18,1000,2,0.9,30
4839636,40,25119,2,0.95,42
4839636,38,794328,256,0.9,19
4839636,22,1259,2,0.95,38
4839636,34,100000,8,1.0,125
4839636,14,12589,2,0.9,29
4839636,16,398107,256,1.0,27
4839636,26,630957,4,1.0,112
4839636,14,158489,256,0.95,10
4839636,28,25119,256,0.9,14
4839636,22,15849,256,0.95,14
4839636,16,398107,8,0.9,102
4839636,16,7943,8,1.0,500
4839636,36,3162,4,1.0,44
4839636,26,1995,2,0.95,30
4839636,30,2512,256,1.0,16
4839636,40,10000,128,0.95,20
4839636,20,100000,2,0.9,79
4839636,18,79433,0,1.0,11
4839636,10,316228,256,0.95,25
4839636,12,199526,128,1.0,38
4839636,30,19953,4,1.0,69
4839636,20,5012,256,0.95,13
4839636,10,1585,128,0.9,10
4839636,32,7943,0,0.9,12
4839636,40,7943,0,0.95,9
4839636,14,3981,8,0.9,49
4839636,24,1995,256,1.0,14
4839636,16,1000000,8,0.95,278
4839636,32,2512,2,1.0,37
4839636,36,50119,4,0.9,500
4839636,20,158489,2,1.0,38
4839636,24,3981,0,1.0,22
4839636,32,31623,128,0.9,17
4839636,32,3981,256,0.9,14
4839636,24,100000,0,0.95,22
4839636,36,79433,0,0.9,9
4839636,32,3981,8,0.95,152
4839636,30,19953,128,1.0,56
4839636,16,158489,2,0.9,119
4839636,14,794328,8,1.0,293
4839636,22,125893,2,0.95,43
4839636,30,100000,256,0.9,12
4839636,18,12589,8,0.95,389
4839636,20,630957,8,0.9,238
4839636,14,1000000,256,0.9,28
4839636,10,7943,4,1.0,32
4839636,38,794328,0,0.9,9
4839636,34,158489,8,1.0,169
4839636,34,794328,4,0.9,143
4839636,28,158489,128,0.9,26
4839636,14,6310,2,0.95,35
4839636,28,1000,128,1.0,15
4839636,14,100000,128,1.0,44
4839636,38,1000,2,0.9,20
4839636,32,630957,8,0.95,500
4839636,14,316228,4,1.0,207
4839636,10,1995,2,0.95,47
4839636,38,199526,0,0.95,9
4839636,24,50119,4,0.9,500
4839636,40,39811,4,0.9,500
4839636,30,6310,8,0.95,188
4839636,24,3981,128,0.95,19
4839636,26,158489,256,1.0,55
4839636,16,1585,0,0.95,12
4839636,40,1585,0,0.95,9
4839636,24,316228,4,1.0,44
4839636,20,1000,256,0.95,13
4839636,14,1000000,0,0.95,13
4839636,40,39811,8,1.0,57
4839636,22,39811,256,0.95,13
4839636,12,6310,256,1.0,11
4839636,30,25119,2,0.9,37
4839636,40,15849,4,0.95,188
4839636,14,158489,8,0.9,72
4839636,32,125893,2,1.0,32
4839636,10,158489,4,0.95,56
4839636,40,316228,0,1.0,9
4839636,22,5012,128,0.95,18
4839636,38,10000,0,1.0,9
4839636,28,1995,0,0.95,14
4839636,16,25119,256,1.0,13
4839636,40,3162,128,1.0,14
4839636,10,63096,2,0.95,26
4839636,18,5012,0,0.95,11
4839636,38,3981,8,0.95,82
4839636,22,25119,128,0.9,23
4839636,14,1995,8,0.9,22
4839636,28,6310,4,0.9,71
4839636,36,12589,8,0.95,342
4839636,16,12589,8,0.9,85
4839636,20,199526,128,1.0,64
4839636,36,3162,8,0.95,34
4839636,40,100000,8,1.0,164
4839636,32,1995,4,0.95,25
4839636,40,5012,4,0.9,45
4839636,18,50119,256,0.95,26
4839636,12,316228,256,0.95,15
4839636,40,251189,2,0.95,126
4839636,26,5012,4,0.95,151
4839636,38,39811,128,1.0,29
4839636,20,630957,2,0.95,500
4839636,10,199526,8,1.0,39
4839636,16,794328,4,0.95,500
4839636,20,1995,128,0.9,6
4839636,26,5012,256,0.95,18
4839636,12,31623,0,0.95,22
4839636,24,7943,4,0.95,50
4839636,26,10000,128,1.0,14
4839636,12,6310,8,0.9,38
4839636,20,50119,0,0.95,14
4839636,20,125893,2,0.9,38
4839636,18,3981,2,0.9,50
4839636,26,25119,0,0.9,8
4839636,12,39811,4,0.95,130
4839636,14,316228,0,1.0,13
4839636,36,158489,128,0.9,8
4839636,20,199526,0,0.9,14
4839636,10,1995,8,0.9,22
4839636,34,1259,128,0.9,18
4839636,20,3981,2,0.9,27
4839636,16,2512,8,1.0,94
4839636,14,1995,4,0.95,64
4839636,26,158489,4,1.0,74
4839636,12,1000,8,1.0,24
4839636,30,39811,2,0.9,35
4839636,12,5012,256,1.0,6
4839636,34,3981,256,0.95,13
4839636,28,630957,8,0.9,221
4839636,38,251189,2,1.0,42
4839636,20,2512,0,1.0,14
4839636,16,158489,0,1.0,12
4839636,14,794328,0,1.0,13
4839636,12,1585,128,0.9,14
4839636,36,31623,0,1.0,9
4839636,14,100000,0,1.0,13
4839636,32,25119,256,1.0,29
4839636,16,199526,2,0.95,115
4839636,16,5012,0,1.0,12
4839636,22,794328,0,1.0,34
4839636,18,79433,2,0.9,70
4839636,16,10000,4,0.95,46
4839636,38,12589,128,0.95,8
4839636,36,1000000,256,0.95,153
4839636,12,5012,128,1.0,16
4839636,10,25119,4,0.9,126
4839636,14,251189,8,1.0,359
4839636,30,1000,256,1.0,16
4839636,14,7943,2,1.0,62
4839636,20,63096,128,0.9,17
4839636,36,15849,0,0.9,9
4839636,22,15849,256,0.9,6
4839636,26,7943,0,1.0,8
4839636,36,50119,256,0.9,8
4839636,26,100000,128,0.95,21
4839636,20,15849,256,1.0,20
4839636,38,6310,256,0.95,6
4839636,28,630957,4,1.0,40
4839636,16,1995,8,0.95,62
4839636,30,7943,2,0.95,49
4839636,26,1995,4,0.9,43
4839636,18,316228,256,1.0,21
4839636,24,1000,256,0.9,6
4839636,10,10000,8,0.9,32
4839636,18,7943,0,0.9,11
4839636,20,19953,8,0.9,101
4839636,40,199526,2,1.0,27
4839636,28,5012,256,1.0,13
4839636,10,158489,4,1.0,120
4839636,20,50119,256,0.9,48
4839636,26,1000,128,0.9,13
4839636,12,316228,0,0.9,22
4839636,24,501187,128,0.9,21
4839636,18,2512,4,1.0,48
4839636,26,10000,256,0.95,13
4839636,38,7943,4,1.0,51
4839636,24,125893,256,1.0,38
4839636,32,398107,8,1.0,202
4839636,26,6310,256,0.95,13
4839636,14,158489,4,0.95,69
4839636,16,63096,2,0.9,28
4839636,28,199526,128,0.9,18
4839636,34,125893,128,1.0,50
4839636,40,316228,256,1.0,21
4839636,22,12589,4,0.9,302
4839636,20,100000,4,1.0,46
4839636,14,1995,0,0.95,13
4839636,24,1000,128,1.0,6
4839636,26,31623,8,1.0,261
4839636,40,1585,0,1.0,9
4839636,20,501187,128,0.95,20
4839636,30,100000,8,1.0,500
4839636,24,31623,0,0.9,22
4839636,10,15849,4,0.9,48
4839636,32,50119,2,0.95,51
4839636,16,31623,8,0.9,59
4839636,34,31623,256,1.0,24
4839636,22,251189,4,0.9,222
4839636,38,50119,0,0.9,9
4839636,14,19953,2,0.9,24
4839636,34,794328,2,0.9,193
4839636,38,10000,256,1.0,16
4839636,26,1259,256,0.95,13
4839636,18,63096,4,0.95,271
4839636,12,100000,4,0.95,108
4839636,32,19953,8,0.9,66
4839636,12,100000,128,1.0,27
4839636,28,7943,4,1.0,35
4839636,10,316228,128,0.9,43
4839636,36,158489,128,1.0,52
4839636,32,630957,128,0.95,43
4839636,26,12589,2,1.0,23
4839636,40,1995,0,1.0,9
4839636,22,630957,0,0.9,34
4839636,24,3162,8,0.95,41
4839636,36,1000,0,1.0,9
4839636,28,6310,0,1.0,14
4839636,24,1000,4,0.95,100
4839636,24,316228,2,1.0,30
4839636,26,1585,2,1.0,32
4839636,26,31623,0,1.0,8
4839636,28,63096,0,1.0,14
4839636,30,2512,0,1.0,12
4839636,14,1585,128,1.0,18
4839636,38,1000,4,0.9,28
4839636,18,125893,2,0.95,23
4839636,20,19953,128,1.0,18
4839636,24,794328,8,1.0,243
4839636,32,50119,0,0.95,12
4839636,14,12589,4,0.95,112
4839636,14,199526,2,0.95,86
4839636,18,1000,0,0.95,11
4839636,28,10000,256,0.9,15
4839636,18,1995,2,0.95,31
4839636,40,251189,2,1.0,51
4839636,16,251189,8,1.0,366
4839636,16,398107,256,0.95,46
4839636,24,19953,256,1.0,15
4839636,16,15849,256,1.0,17
4839636,18,31623,0,0.9,11
4839636,24,7943,4,1.0,112
4839636,32,1000000,2,0.95,121
4839636,28,12589,256,0.9,10
4839636,34,50119,128,1.0,15
4839636,32,1259,0,0.95,12
4839636,12,316228,2,0.9,40
4839636,16,19953,256,0.95,23
4839636,32,199526,128,0.95,17
4839636,16,1585,2,1.0,66
4839636,16,1000000,256,0.95,25
4839636,14,199526,8,0.95,183
4839636,36,199526,4,1.0,139
4839636,38,5012,8,0.95,112
4839636,20,19953,4,1.0,28
4839636,10,125893,4,0.9,49
4839636,18,1585,4,0.95,27
4839636,34,1000,256,1.0,18
4839636,36,7943,0,1.0,9
4839636,38,1259,256,0.9,6
4839636,20,100000,256,0.9,52
4839636,38,6310,0,1.0,9
4839636,36,501187,4,0.95,215
4839636,36,501187,128,0.95,50
4839636,24,25119,8,0.9,212
4839636,12,3981,128,1.0,9
4839636,30,25119,256,1.0,16
4839636,18,12589,0,0.95,11
4839636,10,63096,0,1.0,10
4839636,10,398107,2,0.95,46
4839636,36,7943,128,1.0,16
4839636,16,501187,0,1.0,12
4839636,34,199526,0,1.0,9
4839636,14,630957,0,1.0,13
4839636,34,1585,256,1.0,21
4839636,16,1585,4,1.0,21
4839636,36,1995,0,0.95,9
4839636,38,316228,4,1.0,141
4839636,18,398107,0,0.95,11
4839636,16,12589,128,1.0,16
4839636,30,1585,2,1.0,25
4839636,28,7943,0,1.0,14
4839636,14,3162,256,0.95,18
4839636,30,158489,8,1.0,500
4839636,30,6310,4,0.95,43
4839636,12,2512,0,1.0,22
4839636,24,5012,2,1.0,52
4839636,30,100000,128,0.95,21
4839636,24,19953,128,0.95,13
4839636,36,1000,2,0.95,40
4839636,24,50119,8,1.0,225
4839636,40,5012,128,0.9,11
4839636,14,158489,2,0.95,68
4839636,12,251189,2,0.9,44
4839636,10,1000000,2,0.95,63
4839636,38,1259,8,1.0,55
4839636,20,794328,256,1.0,483
4839636,40,1585,2,1.0,33
4839636,12,125893,4,1.0,77
4839636,32,158489,4,1.0,111
4839636,30,39811,2,0.95,26
4839636,10,3981,128,0.95,18
4839636,10,398107,4,0.95,44
4839636,14,15849,2,0.95,43
4839636,40,398107,2,1.0,46
4839636,20,1585,128,0.95,32
4839636,20,50119,128,0.95,33
4839636,22,63096,4,0.9,287
4839636,28,31623,8,0.95,500
4839636,20,19953,128,0.95,25
4839636,24,19953,0,0.9,22
4839636,28,794328,4,0.9,265
4839636,34,316228,8,0.95,411
4839636,20,1585,0,1.0,14
4839636,26,501187,8,0.9,207
4839636,12,630957,0,0.9,22
4839636,40,10000,2,0.9,23
4839636,26,5012,8,1.0,133
4839636,12,5012,4,0.95,32
4839636,34,3162,2,0.9,20
4839636,16,50119,128,0.9,23
4839636,16,19953,4,1.0,58
4839636,10,3162,0,1.0,10
4839636,14,19953,4,0.9,56
4839636,30,1585,0,1.0,12
4839636,10,1000,8,0.95,26
4839636,26,158489,256,0.9,18
4839636,22,2512,2,0.9,28
4839636,24,1995,4,1.0,29
4839636,36,501187,0,0.95,9
4839636,12,7943,2,0.95,29
4839636,40,158489,128,0.9,26
4839636,22,39811,128,0.9,18
4839636,26,1000,256,0.9,28
4839636,40,3981,8,0.95,41
4839636,22,79433,0,0.95,34
4839636,22,1995,256,0.95,15
4839636,20,630957,8,1.0,500
4839636,12,12589,0,0.95,22
4839636,38,5012,4,0.9,116
4839636,40,158489,256,0.95,29
4839636,18,630957,4,0.9,258
4839636,10,79433,2,1.0,32
4839636,24,31623,2,0.95,29
4839636,12,100000,256,1.0,28
4839636,20,100000,4,0.95,191
4839636,16,31623,128,0.9,16
4839636,20,6310,128,1.0,49
4839636,28,3981,128,0.9,26
4839636,36,7943,8,0.9,41
4839636,40,1995,8,0.95,58
4839636,18,251189,2,0.95,61
4839636,12,794328,8,1.0,398
4839636,26,12589,0,0.95,8
4839636,24,25119,4,1.0,106
4839636,22,1259,256,1.0,21
4839636,10,79433,256,1.0,18
4839636,14,251189,128,0.95,43
4839636,12,158489,2,1.0,26
4839636,30,19953,128,0.95,10
4839636,34,6310,0,0.9,9
4839636,12,251189,0,0.95,22
4839636,38,25119,4,0.95,419
4839636,24,79433,128,0.9,18
4839636,18,5012,256,1.0,9
4839636,10,7943,128,1.0,9
4839636,34,1259,256,0.9,6
4839636,14,1000000,8,0.95,416
4839636,16,125893,8,0.9,75
4839636,32,79433,0,1.0,12
4839636,24,19953,8,1.0,493
4839636,22,630957,8,0.95,394
4839636,20,79433,4,1.0,90
4839636,32,3981,128,0.95,20
4839636,12,199526,256,1.0,19
4839636,38,2512,2,0.95,78
4839636,26,25119,128,1.0,8
4839636,30,1000000,8,1.0,353
4839636,12,25119,0,0.9,22
4839636,10,50119,256,1.0,22
4839636,14,1259,128,0.9,12
4839636,12,1259,8,0.95,27
4839636,20,1995,0,0.95,14
4839636,32,5012,2,0.95,69
4839636,10,1259,8,1.0,33
4839636,20,10000,128,1.0,23
4839636,24,7943,8,0.95,416
4839636,34,501187,2,0.9,111
4839636,38,5012,8,1.0,113
4839636,38,39811,128,0.9,14
4839636,30,3981,0,0.9,12
4839636,16,100000,256,0.9,14
4839636,18,630957,256,0.9,19
4839636,40,3162,128,0.95,11
4839636,38,12589,2,0.95,42
4839636,34,1585,4,0.95,34
4839636,22,50119,0,0.9,34
4839636,36,6310,8,0.9,61
4839636,12,3162,0,1.0,22
4839636,22,1995,4,0.95,41
4839636,14,1259,2,1.0,32
4839636,26,6310,128,0.9,11
4839636,20,398107,8,0.95,217
4839636,36,39811,128,1.0,14
4839636,16,7943,4,0.9,47
4839636,38,1259,128,0.9,27
4839636,32,79433,2,0.9,26
4839636,34,50119,256,0.9,8
4839636,30,39811,0,0.9,12
4839636,16,1000,0,0.95,12
4839636,30,501187,2,1.0,29
4839636,12,19953,256,1.0,15
4839636,16,1585,2,0.95,32
4839636,14,316228,2,1.0,35
4839636,34,15849,8,0.95,500
4839636,24,794328,256,0.95,30
4839636,36,251189,2,0.95,113
4839636,26,1000000,128,0.95,219
4839636,40,63096,256,0.95,27
4839636,22,630957,256,0.9,16
4839636,10,1585,8,1.0,64
4839636,10,251189,0,0.95,10
4839636,24,19953,8,0.95,500
4839636,24,1585,128,0.95,24
4839636,26,2512,2,1.0,29
4839636,14,501187,2,0.95,301
4839636,26,6310,0,0.95,8
4839636,14,2512,4,0.9,37
4839636,22,3981,0,0.9,34
4839636,20,12589,256,0.95,9
4839636,18,125893,4,0.9,222
4839636,22,794328,128,0.9,29
4839636,28,1995,4,0.95,43
4839636,12,31623,0,0.9,22
4839636,36,7943,0,0.9,9
4839636,28,316228,4,1.0,115
4839636,30,501187,128,1.0,500
4839636,36,12589,2,0.95,18
4839636,14,2512,4,0.95,26
4839636,40,39811,128,1.0,13
4839636,26,50119,0,0.95,8
4839636,34,1995,2,0.9,28
4839636,28,19953,256,1.0,8
4839636,38,1000000,0,0.95,9
4839636,14,10000,8,1.0,274
4839636,32,2512,8,0.9,34
4839636,38,10000,128,0.9,14
4839636,28,10000,4,1.0,28
4839636,36,5012,2,0.95,34
4839636,26,39811,2,0.95,103
4839636,22,63096,128,0.95,23
4839636,40,1259,256,1.0,38
4839636,20,50119,0,1.0,14
4839636,30,10000,256,0.95,13
4839636,14,125893,128,0.95,60
4839636,14,1259,256,1.0,13
4839636,26,398107,256,0.95,29
4839636,40,316228,0,0.9,9
4839636,32,125893,8,0.9,242
4839636,38,79433,2,0.95,25
4839636,20,3981,256,0.9,9
4839636,12,199526,8,1.0,204
4839636,34,2512,4,0.95,25
4839636,26,1000000,8,0.9,355
4839636,24,6310,8,0.95,140
4839636,20,31623,256,1.0,8
4839636,34,630957,2,0.95,114
4839636,26,100000,2,0.95,27
4839636,34,1259,8,0.9,29
4839636,40,100000,256,0.95,12
4839636,32,1995,0,1.0,12
4839636,14,2512,256,1.0,27
4839636,24,100000,2,1.0,38
4839636,20,794328,0,1.0,14
4839636,34,19953,0,0.9,9
4839636,10,1000,2,0.9,23
4839636,36,1259,8,1.0,123
4839636,40,1585,8,1.0,66
4839636,36,7943,8,0.95,163
4839636,20,125893,4,0.9,234
4839636,22,398107,128,1.0,500
4839636,26,158489,0,1.0,8
4839636,40,6310,2,0.9,20
4839636,14,5012,4,0.9,30
4839636,16,25119,8,0.9,67
4839636,34,3162,128,0.95,16
4839636,22,398107,256,0.95,22
4839636,22,25119,256,1.0,41
4839636,20,25119,256,1.0,8
4839636,36,125893,256,0.9,8
4839636,26,5012,2,1.0,32
4839636,12,158489,0,1.0,22
4839636,26,1585,128,1.0,25
4839636,32,15849,256,0.9,13
4839636,10,10000,128,1.0,16
4839636,18,31623,8,0.95,500
4839636,18,1000000,4,1.0,93
4839636,22,3981,256,1.0,15
4839636,18,31623,4,0.95,394
4839636,24,79433,4,0.95,393
4839636,38,501187,8,0.9,232
4839636,10,15849,0,1.0,10
4839636,14,19953,0,0.95,13
4839636,12,63096,8,1.0,159
4839636,40,3981,2,0.9,24
4839636,24,63096,128,1.0,133
4839636,16,158489,4,0.9,116
4839636,12,7943,4,1.0,49
4839636,22,50119,256,0.9,16
4839636,16,6310,0,0.9,12
4839636,30,125893,4,1.0,101
4839636,36,6310,4,1.0,76
4839636,26,15849,2,0.9,62
4839636,36,63096,8,1.0,284
4839636,34,79433,256,0.9,19
4839636,12,5012,4,1.0,33
4839636,18,1000000,2,1.0,35
4839636,40,6310,2,1.0,65
4839636,26,7943,128,0.95,18
4839636,24,501187,4,1.0,217
4839636,30,31623,0,0.95,12
4839636,32,15849,128,0.9,13
4839636,24,251189,2,0.9,126
4839636,10,3981,128,1.0,25
4839636,32,19953,4,0.9,167
4839636,18,1000,2,1.0,34
4839636,28,3981,4,0.9,36
4839636,16,6310,0,0.95,12
4839636,14,2512,0,0.95,13
4839636,18,10000,8,0.95,236
4839636,18,39811,2,0.9,115
4839636,10,100000,256,1.0,62
4839636,30,6310,256,1.0,31
4839636,10,398107,4,1.0,79
4839636,26,12589,0,1.0,8
4839636,30,398107,4,1.0,132
4839636,12,3162,2,0.9,74
4839636,10,79433,8,0.9,52
4839636,24,12589,128,0.95,36
4839636,14,1259,4,0.95,27
4839636,14,39811,0,1.0,13
4839636,30,63096,0,0.9,12
4839636,14,125893,8,0.95,259
4839636,16,316228,0,0.9,12
4839636,10,79433,256,0.95,64
4839636,32,1259,128,1.0,14
4839636,14,2512,128,1.0,15
4839636,40,6310,256,1.0,19
4839636,40,316228,4,0.9,427
4839636,30,100000,0,0.9,12
4839636,26,316228,2,1.0,35
4839636,10,25119,8,0.95,41
4839636,16,6310,8,0.9,55
4839636,38,1259,4,1.0,29
4839636,26,63096,8,0.95,253
4839636,34,31623,2,0.95,175
4839636,22,50119,0,1.0,34
4839636,12,15849,8,1.0,123
4839636,32,5012,128,0.9,14
4839636,26,15849,256,0.9,9
4839636,22,316228,4,0.95,367
4839636,38,10000,8,0.9,78
4839636,18,251189,4,0.9,155
4839636,10,79433,2,0.9,58
4839636,16,199526,8,0.9,85
4839636,14,12589,2,0.95,27
4839636,28,3162,0,0.95,14
4839636,34,316228,8,0.9,500
4839636,30,199526,2,0.9,71
4839636,10,12589,8,0.9,45
4839636,18,794328,128,0.95,47
4839636,40,100000,8,0.95,500
4839636,32,15849,8,1.0,500
4839636,36,10000,0,1.0,9
4839636,20,10000,8,0.95,74
4839636,32,6310,8,0.9,66
4839636,24,3981,0,0.95,22
4839636,22,1259,256,0.95,18
4839636,40,5012,2,1.0,38
4839636,10,794328,4,1.0,65
4839636,12,10000,4,0.9,59
4839636,12,3162,4,0.9,32
4839636,32,158489,256,0.95,31
4839636,20,19953,128,0.9,12
4839636,16,794328,2,1.0,94
4839636,40,10000,8,0.9,79
4839636,10,1000000,256,1.0,80
4839636,36,1259,0,0.9,9
4839636,34,3981,128,0.95,15
4839636,20,1000,4,1.0,19
4839636,20,630957,4,1.0,208
4839636,20,79433,2,0.9,23
4839636,40,158489,4,0.95,164
4839636,34,10000,8,1.0,362
4839636,32,1259,128,0.9,20
4839636,30,794328,256,0.9,20
4839636,40,398107,8,0.95,500
4839636,30,39811,4,0.9,88
4839636,34,5012,256,1.0,10
4839636,24,1259,4,0.95,71
4839636,10,15849,256,0.95,19
4839636,16,1000,256,0.9,27
4839636,16,199526,128,0.95,24
4839636,28,3162,128,1.0,12
4839636,30,50119,4,0.95,155
4839636,36,199526,256,1.0,46
4839636,26,1259,4,0.95,59
4839636,36,158489,256,0.95,32
4839636,32,199526,2,0.95,87
4839636,12,316228,0,0.95,22
4839636,38,3981,128,1.0,20
4839636,20,79433,8,0.95,314
4839636,32,2512,128,0.95,16
4839636,14,199526,4,1.0,177
4839636,14,199526,4,0.95,89
4839636,30,50119,256,0.95,12
4839636,26,5012,8,0.95,48
4839636,14,50119,0,1.0,13
4839636,12,10000,4,0.95,60
4839636,26,794328,2,0.95,91
4839636,32,63096,8,0.9,500
4839636,22,630957,128,0.95,91
4839636,24,199526,8,0.95,304
4839636,18,6310,128,0.95,23
4839636,26,7943,4,1.0,28
4839636,10,501187,128,0.9,37
4839636,22,39811,0,0.9,34
4839636,20,1585,256,1.0,9
4839636,26,316228,4,1.0,76
4839636,34,1000,4,0.95,26
4839636,10,1000,0,0.95,10
4839636,32,10000,8,0.95,248
4839636,34,6310,2,0.95,31
4839636,34,158489,0,0.9,9
4839636,32,3981,128,0.9,18
4839636,14,12589,8,0.9,27
4839636,10,794328,128,0.95,26
4839636,24,3981,2,0.9,40
4839636,18,19953,2,0.9,28
4839636,40,1259,128,0.95,18
4839636,38,158489,128,1.0,37
4839636,24,5012,256,0.9,12
4839636,22,1000,2,1.0,46
4839636,38,1585,0,1.0,9
4839636,20,50119,4,0.95,336
4839636,16,39811,128,0.95,17
4839636,24,19953,4,1.0,177
4839636,18,1585,8,0.9,30
4839636,16,50119,4,0.9,42
4839636,36,251189,128,0.9,59
4839636,32,25119,256,0.95,10
4839636,14,2512,8,0.9,63
4839636,22,25119,128,0.95,26
4839636,10,100000,4,1.0,50
4839636,22,1000000,8,1.0,500
4839636,16,501187,256,1.0,112
4839636,40,630957,2,1.0,24
4839636,20,10000,2,0.9,45
4839636,10,125893,2,0.95,38
4839636,18,1995,128,0.9,13
4839636,10,501187,256,1.0,24
4839636,32,7943,128,0.9,25
4839636,22,6310,4,1.0,34
4839636,18,1000000,8,0.9,280
4839636,36,1585,256,0.9,30
4839636,16,15849,128,0.9,9
4839636,18,1259,4,0.95,23
4839636,22,79433,4,0.95,148
4839636,10,50119,8,0.9,32
4839636,20,39811,256,0.9,18
4839636,12,50119,128,0.95,16
4839636,18,10000,4,0.95,242
4839636,40,79433,4,0.9,287
4839636,20,3162,4,0.95,149
4839636,20,6310,0,0.95,14
4839636,28,15849,8,0.95,500
4839636,36,63096,4,0.95,500
4839636,30,19953,4,0.9,230
4839636,24,50119,2,1.0,41
4839636,10,15849,8,1.0,41
4839636,24,3981,0,0.9,22
4839636,10,25119,0,1.0,10
4839636,30,79433,4,0.9,386
4839636,40,79433,256,0.95,15
4839636,36,25119,2,0.95,34
4839636,26,251189,8,1.0,416
4839636,16,15849,128,0.95,24
4839636,22,1585,0,0.9,34
4839636,36,794328,256,0.95,17
4839636,14,794328,4,1.0,500
4839636,28,19953,4,0.95,184
4839636,34,31623,2,0.9,31
4839636,14,1000,8,0.95,23
4839636,36,794328,128,0.95,50
4839636,34,1259,0,0.95,9
4839636,40,3162,0,1.0,9
4839636,12,501187,8,0.95,119
4839636,36,199526,128,0.9,32
4839636,24,39811,0,0.95,22
4839636,40,3162,4,0.9,41
4839636,14,5012,2,1.0,54
4839636,24,79433,128,0.95,12
4839636,20,251189,256,0.95,41
4839636,12,3981,256,0.95,16
4839636,12,5012,0,1.0,22
4839636,40,158489,8,1.0,422
4839636,20,794328,256,0.95,38
4839636,34,15849,256,0.95,11
4839636,30,7943,128,1.0,20
4839636,24,100000,256,1.0,23
4839636,38,63096,8,0.9,425
4839636,38,199526,2,0.95,37
4839636,38,50119,2,0.9,40
4839636,30,1995,0,0.9,12
4839636,16,79433,128,1.0,24
4839636,18,12589,256,1.0,9
4839636,16,25119,4,1.0,63
4839636,24,1585,0,1.0,22
4839636,32,31623,128,1.0,18
4839636,36,501187,8,0.95,249
4839636,20,6310,8,0.9,24
4839636,38,12589,2,1.0,67
4839636,40,158489,4,0.9,157
4839636,14,63096,256,1.0,32
4839636,20,158489,256,0.9,18
4839636,26,6310,2,1.0,31
4839636,26,7943,256,0.95,21
4839636,10,1995,4,1.0,29
4839636,32,251189,0,1.0,12
4839636,40,31623,256,0.9,8
4839636,12,199526,2,1.0,30
4839636,38,251189,128,1.0,25
4839636,38,1259,2,1.0,27
4839636,22,316228,8,1.0,178
4839636,38,501187,128,1.0,500
4839636,36,10000,8,0.9,39
4839636,22,50119,4,0.9,500
4839636,14,3981,8,0.95,40
4839636,30,10000,256,0.9,22
4839636,24,12589,8,1.0,186
4839636,26,1259,256,1.0,17
4839636,30,1585,8,0.95,60
4839636,20,1995,128,0.95,20
4839636,40,2512,256,1.0,27
4839636,38,79433,128,1.0,70
4839636,18,15849,0,0.95,11
4839636,16,100000,0,0.9,12
4839636,38,158489,4,0.9,217
4839636,10,199526,0,1.0,10
4839636,24,39811,256,0.95,9
4839636,18,158489,8,0.9,268
4839636,26,251189,8,0.9,263
4839636,16,7943,2,1.0,27
4839636,20,79433,128,0.9,18
4839636,14,63096,4,0.9,93
4839636,30,50119,8,1.0,214
4839636,24,7943,0,0.9,22
4839636,14,398107,128,0.95,53
4839636,22,31623,2,1.0,35
4839636,14,2512,8,1.0,136
4839636,22,31623,0,1.0,34
4839636,36,25119,0,0.9,9
4839636,10,100000,4,0.95,50
4839636,10,63096,0,0.95,10
4839636,24,794328,8,0.9,263
4839636,12,79433,128,0.95,23
4839636,36,100000,8,1.0,163
4839636,16,100000,8,0.95,500
4839636,28,398107,0,1.0,14
4839636,22,39811,2,0.9,96
4839636,30,1000000,0,0.9,12
4839636,28,10000,8,0.95,223
4839636,24,158489,256,0.9,28
4839636,30,630957,0,1.0,12
4839636,28,1259,256,0.95,15
4839636,24,1000000,2,1.0,22
4839636,10,316228,4,0.9,42
4839636,26,630957,8,0.9,353
4839636,20,3981,8,1.0,24
4839636,36,19953,0,1.0,9
4839636,26,5012,128,0.9,37
4839636,20,50119,256,0.95,14
4839636,40,25119,0,1.0,9
4839636,24,251189,4,1.0,125
4839636,24,5012,128,1.0,9
4839636,40,3981,0,0.9,9
4839636,24,6310,128,0.95,10
4839636,12,251189,4,1.0,112
4839636,38,1259,256,0.95,8
4839636,24,3162,4,1.0,25
4839636,26,794328,8,0.9,266
4839636,18,100000,128,1.0,32
4839636,14,100000,4,0.9,40
4839636,30,125893,2,0.95,52
4839636,12,1000000,256,0.9,28
4839636,30,501187,4,0.9,500
4839636,32,25119,2,0.9,30
4839636,38,1585,128,0.9,18
4839636,14,39811,8,1.0,500
4839636,28,79433,8,0.9,500
4839636,36,19953,128,0.9,18
4839636,30,6310,2,0.95,24
4839636,18,630957,8,0.95,288
4839636,38,251189,0,0.9,9
4839636,40,1000,128,0.9,6
4839636,32,6310,0,0.95,12
4839636,38,1259,128,1.0,6
4839636,18,25119,4,1.0,153
4839636,30,79433,4,1.0,45
4839636,26,7943,4,0.9,154
4839636,22,398107,128,0.95,68
4839636,26,100000,0,0.95,8
4839636,12,1585,256,0.9,15
4839636,36,12589,0,0.95,9
4839636,22,1000,256,0.9,10
4839636,30,6310,128,1.0,17
4839636,24,2512,2,0.9,23
4839636,20,1585,2,0.95,21
